关于软件,#genre#
爱体育,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
爱探索,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
爱经典,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
爱谍战,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt
爱美食,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
爱娱乐,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000130630&livemode=1&stbId=3&channel-id=wasusyt
爱时尚,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt
爱历史,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt
爱科学,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
爱军武,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
爱幼教,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt
爱猎奇,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt
爱解密,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt
爱世界,http://39.134.134.85/0000000000001001/1.m3u8?Contentid=6000000006000210630&livemode=1&stbId=3&channel-id=wasusyt
SiTV动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV极速赛车,http://39.134.39.39/PLTV/88888888/224/3221226310/index.m3u8
SiTV游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
SiTV都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
SiTV游戏世界,http://39.134.39.39/PLTV/88888888/224/3221226337/index.m3u8

4k▪系列,#genre#

河南卫视4k超,http://218.29.135.2:4000/udp/225.1.4.254:1300
欢笑剧场4K超,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
4K超电影,http://60.255.49.202/live/emdy4k_8000.m3u8
4K测试,http://ott.js.chinamobile.com/TVOD/3/224/3221228113/index.m3u8 $4K
纯享4k,http://ott.js.chinamobile.com/TVOD/3/224/3221228242/index.m3u8 $4K
纯享4k,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8 $4K
4K修复,http://ott.js.chinamobile.com/TVOD/3/224/3221228141/index.m3u8 $4K
4K修复,http://ott.js.chinamobile.com/TVOD/3/224/3221228141/index.m3u8
4K花园,http://223.110.243.159/ott.js.chinamobile.com/PLTV/3/224/3221227725/index.m3u8$8M1080HEVC
欢笑剧场4K,http://ott.js.chinamobile.com/TVOD/3/224/3221227715/index.m3u8
欢笑剧场4K,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8 $4K
欢笑剧场4k,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
CCTV16,http://121.18.168.210/livetestcdn.cctv.cn/hls/CCTV16/playlist.m3u8
CCTV16,http://liveop.cctv.cn/hls/CCTV16/playlist.m3u8
CCTV16,http://ott.js.chinamobile.com/PLTV/3/224/3221228127/index.m3u8
4K体育 U,http://39.134.39.31/PLTV/88888888/224/3221226351/index.m3u8
北京IPTV4K,http://39.134.134.85/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO3%2B2%2FLci77HWE%2FMDUdCEgEA%3D%3D%3A20211105223205%2C10000100000000050000000003887500%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
爱上4k,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
4K剧场 U,http://223.110.246.80/ott.js.chinamobile.com/PLTV/4/224/3221227896/index.m3u8
4k 修复频道,http://ott.js.chinamobile.com/PLTV/3/224/3221228141/index.m3u8

埋堆▪港剧,#genre#

埋堆堆1,http://253iptv.ml/liuweitv/huya.php?id=23749096
埋堆堆2,http://253iptv.ml/liuweitv/huya.php?id=23735126
埋堆堆3,http://253iptv.ml/liuweitv/huya.php?id=23865152
埋堆堆4,http://253iptv.ml/liuweitv/huya.php?id=23903196
埋堆堆5,http://253iptv.ml/liuweitv/huya.php?id=23740156
埋堆堆6,http://253iptv.ml/liuweitv/huya.php?id=23728660
埋堆堆7,http://253iptv.ml/liuweitv/huya.php?id=23735153
埋堆堆8,http://253iptv.ml/liuweitv/huya.php?id=23865058
埋堆堆9,http://253iptv.ml/liuweitv/huya.php?id=23734183
埋堆堆10,http://253iptv.ml/liuweitv/huya.php?id=23749068
埋堆堆11,http://253iptv.ml/liuweitv/huya.php?id=23865036
埋堆堆12,http://253iptv.ml/liuweitv/huya.php?id=23740162
埋堆堆13,http://253iptv.ml/liuweitv/huya.php?id=23829474
埋堆堆14,http://253iptv.ml/liuweitv/huya.php?id=23863833
埋堆堆15,http://253iptv.ml/liuweitv/huya.php?id=23903106
埋堆堆16,http://253iptv.ml/liuweitv/huya.php?id=23865025
埋堆堆17,http://253iptv.ml/liuweitv/huya.php?id=23728689
埋堆堆18,http://253iptv.ml/liuweitv/huya.php?id=23824171
埋堆堆19,http://253iptv.ml/liuweitv/huya.php?id=23860057
埋堆堆20,http://253iptv.ml/liuweitv/huya.php?id=23865072
埋堆堆21,http://253iptv.ml/liuweitv/huya.php?id=23734176
埋堆堆22,http://253iptv.ml/liuweitv/huya.php?id=23728651
埋堆堆23,http://253iptv.ml/liuweitv/huya.php?id=23734246
埋堆堆24,http://253iptv.ml/liuweitv/huya.php?id=23865179
埋堆堆25,http://253iptv.ml/liuweitv/huya.php?id=23734196
埋堆堆26,http://253iptv.ml/liuweitv/huya.php?id=23734211
埋堆堆27,http://253iptv.ml/liuweitv/huya.php?id=23865086
埋堆堆28,http://253iptv.ml/liuweitv/huya.php?id=23863796
埋堆堆29,http://253iptv.ml/liuweitv/huya.php?id=23863822
埋堆堆30,http://253iptv.ml/liuweitv/huya.php?id=23749083
埋堆堆31,http://253iptv.ml/liuweitv/huya.php?id=23734243
埋堆堆32,http://253iptv.ml/liuweitv/huya.php?id=23864480
埋堆堆33,http://253iptv.ml/liuweitv/huya.php?id=23746486
埋堆堆34,http://253iptv.ml/liuweitv/huya.php?id=23860049
埋堆堆35,http://253iptv.ml/liuweitv/huya.php?id=23749074
埋堆堆36,http://253iptv.ml/liuweitv/huya.php?id=23863882
埋堆堆37,http://253iptv.ml/liuweitv/huya.php?id=23863778
埋堆堆38,http://253iptv.ml/liuweitv/huya.php?id=23824164
埋堆堆39,http://253iptv.ml/liuweitv/huya.php?id=23829537
埋堆堆40,http://253iptv.ml/liuweitv/huya.php?id=23863809
埋堆堆41,http://253iptv.ml/liuweitv/huya.php?id=23865096
埋堆堆42,http://253iptv.ml/liuweitv/huya.php?id=23863804
埋堆堆43,http://253iptv.ml/liuweitv/huya.php?id=23728630
埋堆堆44,http://253iptv.ml/liuweitv/huya.php?id=23863895
埋堆堆45,http://253iptv.ml/liuweitv/huya.php?id=23863787
埋堆堆46,http://253iptv.ml/liuweitv/huya.php?id=23728637
埋堆堆47,http://253iptv.ml/liuweitv/huya.php?id=23865142
埋堆堆48,http://253iptv.ml/liuweitv/huya.php?id=23903085
埋堆堆49,http://253iptv.ml/liuweitv/huya.php?id=23903183
埋堆堆50,http://253iptv.ml/liuweitv/huya.php?id=23728647
埋堆堆51,http://253iptv.ml/liuweitv/huya.php?id=23746691
埋堆堆52,http://253iptv.ml/liuweitv/huya.php?id=23829447
埋堆堆53,http://253iptv.ml/liuweitv/huya.php?id=23728693
埋堆堆54,http://253iptv.ml/liuweitv/huya.php?id=23903130
埋堆堆55,http://253iptv.ml/liuweitv/huya.php?id=23734223
埋堆堆56,http://253iptv.ml/liuweitv/huya.php?id=23734169
埋堆堆57,http://253iptv.ml/liuweitv/huya.php?id=23865124
埋堆堆58,http://253iptv.ml/liuweitv/huya.php?id=23865186
埋堆堆59,http://253iptv.ml/liuweitv/huya.php?id=23902225
埋堆堆60,http://253iptv.ml/liuweitv/huya.php?id=23903164
埋堆堆61,http://253iptv.ml/liuweitv/huya.php?id=23728674
埋堆堆62,http://253iptv.ml/liuweitv/huya.php?id=23863818
埋堆堆63,http://253iptv.ml/liuweitv/huya.php?id=23865171
埋堆堆64,http://253iptv.ml/liuweitv/huya.php?id=23728595
埋堆堆65,http://253iptv.ml/liuweitv/huya.php?id=23734256
埋堆堆66,http://253iptv.ml/liuweitv/huya.php?id=23829543

奇艺▪轮播,#genre#

国剧修复,http://253iptv.ml/liuweitv/iqy.php?id=180049922 
玩具乐园,http://253iptv.ml/liuweitv/iqy.php?id=180065622
情感调解,http://253iptv.ml/liuweitv/iqy.php?id=380066822
小说改编,http://253iptv.ml/liuweitv/iqy.php?id=180065522
家庭剧场,http://253iptv.ml/liuweitv/iqy.php?id=180064522
倒霉熊,http://253iptv.ml/liuweitv/iqy.php?id=180062722
巧虎,http://253iptv.ml/liuweitv/iqy.php?id=180062222
收视冠军,http://253iptv.ml/liuweitv/iqy.php?id=380067022
动画小天地,http://253iptv.ml/liuweitv/iqy.php?id=180062622
粤语原声,http://253iptv.ml/liuweitv/iqy.php?id=380066322
脱口秀,http://253iptv.ml/liuweitv/iqy.php?id=180056622
科技前线,http://253iptv.ml/liuweitv/iqy.php?id=380121622
经典纪实,http://253iptv.ml/liuweitv/iqy.php?id=380068122
医院故事,http://253iptv.ml/liuweitv/iqy.php?id=180056922
老年剧场,http://253iptv.ml/liuweitv/iqy.php?id=180065822
特种兵,http://253iptv.ml/liuweitv/iqy.php?id=180057122
亲子启蒙,http://253iptv.ml/liuweitv/iqy.php?id=380067622
城乡生活,http://253iptv.ml/liuweitv/iqy.php?id=180065322
英雄联盟,http://253iptv.ml/liuweitv/iqy.php?id=380067122
儿歌大全,http://253iptv.ml/liuweitv/iqy.php?id=380069422
央视大剧,http://253iptv.ml/liuweitv/iqy.php?id=180054322
童年经典,http://253iptv.ml/liuweitv/iqy.php?id=380067422
江苏卫视,http://253iptv.ml/liuweitv/iqy.php?id=180064822
票房收割机,http://253iptv.ml/liuweitv/iqy.php?id=380066222
华语院线,http://253iptv.ml/liuweitv/iqy.php?id=180056122
周末影院,http://253iptv.ml/liuweitv/iqy.php?id=180042122
贝瓦儿歌,http://253iptv.ml/liuweitv/iqy.php?id=380066622
湖南卫视,http://253iptv.ml/liuweitv/iqy.php?id=180064322
聂远,http://253iptv.ml/liuweitv/iqy.php?id=180061622
动作电影,http://253iptv.ml/liuweitv/iqy.php?id=380068422
经典港片,http://253iptv.ml/liuweitv/iqy.php?id=180055322
电影大片,http://253iptv.ml/liuweitv/iqy.php?id=180066122
全家福,http://253iptv.ml/liuweitv/iqy.php?id=180045922
仙侠玄幻,http://253iptv.ml/liuweitv/iqy.php?id=180063822
科学探索,http://253iptv.ml/liuweitv/iqy.php?id=180055122
纪录片,http://253iptv.ml/liuweitv/iqy.php?id=380068622
重磅综艺,http://253iptv.ml/liuweitv/iqy.php?id=180052822
奇妙世界,http://253iptv.ml/liuweitv/iqy.php?id=180063922
温情影院,http://253iptv.ml/liuweitv/iqy.php?id=180055922
爱情保卫战,http://253iptv.ml/liuweitv/iqy.php?id=180063322
朱亚文,http://253iptv.ml/liuweitv/iqy.php?id=180062522
杨幂,http://253iptv.ml/liuweitv/iqy.php?id=180054622
老戏骨飙戏,http://253iptv.ml/liuweitv/iqy.php?id=380068022
经典重温,http://253iptv.ml/liuweitv/iqy.php?id=180062422
文化奇谈,http://253iptv.ml/liuweitv/iqy.php?id=180065122
历史秘闻,http://253iptv.ml/liuweitv/iqy.php?id=380069222
梦想改造家,http://253iptv.ml/liuweitv/iqy.php?id=180050022
怀旧动画,http://253iptv.ml/liuweitv/iqy.php?id=180054122
激情燃烧岁月,http://253iptv.ml/liuweitv/iqy.php?id=180048022
蜡笔小新,http://253iptv.ml/liuweitv/iqy.php?id=180056722
办公室故事,http://253iptv.ml/liuweitv/iqy.php?id=180064622
豆瓣高分,http://253iptv.ml/liuweitv/iqy.php?id=180055822
神探狄仁杰,http://253iptv.ml/liuweitv/iqy.php?id=180056822
兔小贝儿歌,http://253iptv.ml/liuweitv/iqy.php?id=180062322
康熙王朝,http://253iptv.ml/liuweitv/iqy.php?id=380069822
张嘉译,http://253iptv.ml/liuweitv/iqy.php?id=380066422
下饭频道,http://253iptv.ml/liuweitv/iqy.php?id=380121722
旅游攻略,http://253iptv.ml/liuweitv/iqy.php?id=380066922
婚姻剧场,http://253iptv.ml/liuweitv/iqy.php?id=380068222
我的世界,http://253iptv.ml/liuweitv/iqy.php?id=180065922
自然地理,http://253iptv.ml/liuweitv/iqy.php?id=180051222
情景喜剧,http://253iptv.ml/liuweitv/iqy.php?id=180063622
儿童乐园,http://253iptv.ml/liuweitv/iqy.php?id=380067722
热播电视剧,http://253iptv.ml/liuweitv/iqy.php?id=380067522
口碑年代剧,http://253iptv.ml/liuweitv/iqy.php?id=180065422
铠甲勇士,http://253iptv.ml/liuweitv/iqy.php?id=180052622
爱奇艺热播,http://253iptv.ml/liuweitv/iqy.php?id=380072122
郭德纲,http://253iptv.ml/liuweitv/iqy.php?id=180055522
人文社会,http://253iptv.ml/liuweitv/iqy.php?id=380069522
孙红雷,http://253iptv.ml/liuweitv/iqy.php?id=180048222
喜羊羊,http://253iptv.ml/liuweitv/iqy.php?id=180054422
我的前半生,http://253iptv.ml/liuweitv/iqy.php?id=180045722
东方卫视,http://253iptv.ml/liuweitv/iqy.php?id=380067222
广场舞大全,http://253iptv.ml/liuweitv/iqy.php?id=380069022
琅琊榜,http://253iptv.ml/liuweitv/iqy.php?id=180056422
倪大红,http://253iptv.ml/liuweitv/iqy.php?id=180062022
抗战剧场,http://253iptv.ml/liuweitv/iqy.php?id=180064922
宝宝课堂,http://253iptv.ml/liuweitv/iqy.php?id=380068522
猫和老鼠,http://253iptv.ml/liuweitv/iqy.php?id=180052722
宫廷正剧,http://253iptv.ml/liuweitv/iqy.php?id=180064022
英文儿歌,http://253iptv.ml/liuweitv/iqy.php?id=180057522
惊悚午夜场,http://253iptv.ml/liuweitv/iqy.php?id=180056222
怀旧剧场,http://253iptv.ml/liuweitv/iqy.php?id=180055222
亲子小游戏,http://253iptv.ml/liuweitv/iqy.php?id=180065722
第三调解室,http://253iptv.ml/liuweitv/iqy.php?id=380069322
浙江卫视,http://253iptv.ml/liuweitv/iqy.php?id=180063422
绝地求生,http://253iptv.ml/liuweitv/iqy.php?id=380068722
唐嫣,http://253iptv.ml/liuweitv/iqy.php?id=180054722
相亲选秀,http://253iptv.ml/liuweitv/iqy.php?id=180063222
真人秀,http://253iptv.ml/liuweitv/iqy.php?id=180048522
动画电影,http://253iptv.ml/liuweitv/iqy.php?id=180056522
养生堂,http://253iptv.ml/liuweitv/iqy.php?id=380069722
军旅剧场,http://253iptv.ml/liuweitv/iqy.php?id=180063522
赵丽颖,http://253iptv.ml/liuweitv/iqy.php?id=180054222
炊事班的故事,http://253iptv.ml/liuweitv/iqy.php?id=180056322
爆笑精选,http://253iptv.ml/liuweitv/iqy.php?id=180064722
王凯,http://253iptv.ml/liuweitv/iqy.php?id=180057422
宠物台,http://253iptv.ml/liuweitv/iqy.php?id=380068822
权谋剧场,http://253iptv.ml/liuweitv/iqy.php?id=180065222
我和我的祖国,http://253iptv.ml/liuweitv/iqy.php?id=180048122
杨紫,http://253iptv.ml/liuweitv/iqy.php?id=380066522
老剧超清修复,http://253iptv.ml/liuweitv/iqy.php?id=180054522
天骐播客,http://253iptv.ml/liuweitv/iqy.php?id=180064222
日韩院线,http://253iptv.ml/liuweitv/iqy.php?id=380068322
名侦探柯南,http://253iptv.ml/liuweitv/iqy.php?id=180064422
美食厨房,http://253iptv.ml/liuweitv/iqy.php?id=180066022
家有儿女,http://253iptv.ml/liuweitv/iqy.php?id=180057022
青春剧场,http://253iptv.ml/liuweitv/iqy.php?id=180063722
军事观察,http://253iptv.ml/liuweitv/iqy.php?id=380069122
小猪佩奇,http://253iptv.ml/liuweitv/iqy.php?id=180048722
谍战剧场,http://253iptv.ml/liuweitv/iqy.php?id=380067822
宝宝巴士,http://253iptv.ml/liuweitv/iqy.php?id=180064122
靳东,http://253iptv.ml/liuweitv/iqy.php?id=180059122
悠然小天,http://253iptv.ml/liuweitv/iqy.php?id=180065022
戏曲,http://253iptv.ml/liuweitv/iqy.php?id=380069622
奥特曼,http://253iptv.ml/liuweitv/iqy.php?id=380067322
胡歌,http://253iptv.ml/liuweitv/iqy.php?id=180062122
王牌对王牌,http://253iptv.ml/liuweitv/iqy.php?id=180045822


优酷▪轮播,#genre#

李连杰,http://253iptv.ml/liuweitv/youku.php?id=8021912
周星驰,http://253iptv.ml/liuweitv/youku.php?id=8021901
成龙,http://253iptv.ml/liuweitv/youku.php?id=8021903
刘德华,http://253iptv.ml/liuweitv/youku.php?id=8021902
张学友,http://253iptv.ml/liuweitv/youku.php?id=8027929
黎明,http://253iptv.ml/liuweitv/youku.php?id=8028239
郭富城,http://253iptv.ml/liuweitv/youku.php?id=8027876
谢霆锋,http://253iptv.ml/liuweitv/youku.php?id=8020518
张国荣,http://253iptv.ml/liuweitv/youku.php?id=8019325
周润发,http://253iptv.ml/liuweitv/youku.php?id=8021907
任达华,http://253iptv.ml/liuweitv/youku.php?id=8026523
吴彦祖,http://253iptv.ml/liuweitv/youku.php?id=8020520
沈腾,http://253iptv.ml/liuweitv/youku.php?id=8026514
黄渤,http://253iptv.ml/liuweitv/youku.php?id=8021910
李小龙,http://253iptv.ml/liuweitv/youku.php?id=8020382
甄子丹,http://253iptv.ml/liuweitv/youku.php?id=8020382
郑中基,http://253iptv.ml/liuweitv/youku.php?id=8027935
张家辉,http://253iptv.ml/liuweitv/youku.php?id=8027872
郑秀文,http://253iptv.ml/liuweitv/youku.php?id=8018673
葛优,http://253iptv.ml/liuweitv/youku.php?id=8034804
徐峥,http://253iptv.ml/liuweitv/youku.php?id=8034807
文章马伊琍,http://253iptv.ml/liuweitv/youku.php?id=8021367
宋慧乔宋仲基经典作品,http://253iptv.ml/liuweitv/youku.php?id=8020223
金庸武侠电影合集,http://253iptv.ml/liuweitv/youku.php?id=8026519
邵氏电影,http://253iptv.ml/liuweitv/youku.php?id=8022364
邵氏电影2,http://253iptv.ml/liuweitv/youku.php?id=8031496
爱国电影,http://253iptv.ml/liuweitv/youku.php?id=8023167
经典爱国电影,http://253iptv.ml/liuweitv/youku.php?id=8019463
共赏爱国影片,http://253iptv.ml/liuweitv/youku.php?id=8035320
酷影厅-硬汉厅视频,http://253iptv.ml/liuweitv/youku.php?id=8032842
酷影厅-少女厅视频,http://253iptv.ml/liuweitv/youku.php?id=8032840
酷影厅-亲子厅视频,http://253iptv.ml/liuweitv/youku.php?id=8032841
粤语片,http://253iptv.ml/liuweitv/youku.php?id=8019006
粤语电影粤语综艺,http://253iptv.ml/liuweitv/youku.php?id=8019450
粤语片洪金宝,http://253iptv.ml/liuweitv/youku.php?id=8021909
粤语片周润发,http://253iptv.ml/liuweitv/youku.php?id=8019007
粤语片古天乐梁朝伟经典港片,http://253iptv.ml/liuweitv/youku.php?id=8019006
粤语片调查惊魂反腐大片,http://253iptv.ml/liuweitv/youku.php?id=8019311
香港经典,http://253iptv.ml/liuweitv/youku.php?id=8019324
经典校园,http://253iptv.ml/liuweitv/youku.php?id=8018659
警匪电影,http://253iptv.ml/liuweitv/youku.php?id=8019691
悬疑电影,http://253iptv.ml/liuweitv/youku.php?id=8019693
奥斯卡经典,http://253iptv.ml/liuweitv/youku.php?id=8018655
欧美英雄电影,http://253iptv.ml/liuweitv/youku.php?id=8026516
末世硬核,http://253iptv.ml/liuweitv/youku.php?id=8019690
流浪地球星际穿越科幻大片太空探险,http://253iptv.ml/liuweitv/youku.php?id=8019682
反贪风暴战狼动作片热血巨制,http://253iptv.ml/liuweitv/youku.php?id=8019679
夏日里罗曼蒂克的时代电影,http://253iptv.ml/liuweitv/youku.php?id=8019680
超级快递港囧喜剧片爆笑之旅,http://253iptv.ml/liuweitv/youku.php?id=8019678
影卧虎藏龙武侠片的侠客梦,http://253iptv.ml/liuweitv/youku.php?id=8019692
电影导视,http://253iptv.ml/liuweitv/youku.php?id=8021972
电影1,http://253iptv.ml/liuweitv/youku.php?id=8022366
电影2,http://253iptv.ml/liuweitv/youku.php?id=8022040
电影3,http://253iptv.ml/liuweitv/youku.php?id=8022038
电影4,http://253iptv.ml/liuweitv/youku.php?id=8020381
电影5,http://253iptv.ml/liuweitv/youku.php?id=8020331
